392/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1033/1611 = 64.121663563% 18_Concerts_Concerts_18_828.jpg
393/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1033/1612 = 64.081885856% 18_Concerts_Concerts_18_693.jpg
394/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1034/1614 = 64.064436183% 18_Concerts_Concerts_18_656.jpg
395/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1035/1615 = 64.086687307% 18_Concerts_Concerts_18_350.jpg
396/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1036/1617 = 64.069264069% 19_Couple_Couple_19_88.jpg
397/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1036/1619 = 63.990117356% 19_Couple_Couple_19_631.jpg
398/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1036/1620 = 63.950617284% 19_Couple_Couple_19_325.jpg
399/1667 correctness_ratio: 2/2 true_positive_ratio: 2/2 total_correct_ratio: 1038/1622 = 63.995067818% 19_Couple_Couple_19_106.jpg
400/1667 correctness_ratio: 2/2 true_positive_ratio: 2/2 total_correct_ratio: 1040/1624 = 64.039408867% 19_Couple_Couple_19_936.jpg
401/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1040/1625 = 64.000000000% 19_Couple_Couple_19_24.jpg
402/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1040/1627 = 63.921327597% 19_Couple_Couple_19_254.jpg
403/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1041/1629 = 63.904235727% 19_Couple_Couple_19_770.jpg
404/1667 correctness_ratio: 2/2 true_positive_ratio: 2/2 total_correct_ratio: 1043/1631 = 63.948497854% 19_Couple_Couple_19_50.jpg
405/1667 correctness_ratio: 2/3 true_positive_ratio: 2/3 total_correct_ratio: 1045/1634 = 63.953488372% 19_Couple_Couple_19_125.jpg
406/1667 correctness_ratio: 3/4 true_positive_ratio: 3/6 total_correct_ratio: 1048/1638 = 63.980463980% 19_Couple_Couple_19_743.jpg
407/1667 correctness_ratio: 2/2 true_positive_ratio: 2/2 total_correct_ratio: 1050/1640 = 64.024390244% 19_Couple_Couple_19_548.jpg
408/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1050/1641 = 63.985374771% 19_Couple_Couple_19_509.jpg
409/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1051/1643 = 63.968350578% 19_Couple_Couple_19_139.jpg
410/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1051/1644 = 63.929440389% 19_Couple_Couple_19_317.jpg
411/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1052/1646 = 63.912515188% 19_Couple_Couple_19_514.jpg
412/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1053/1648 = 63.895631068% 19_Couple_Couple_19_110.jpg
413/1667 correctness_ratio: 2/2 true_positive_ratio: 2/2 total_correct_ratio: 1055/1650 = 63.939393939% 19_Couple_Couple_19_822.jpg
414/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1055/1651 = 63.900666263% 19_Couple_Couple_19_31.jpg
415/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1055/1653 = 63.823351482% 19_Couple_Couple_19_835.jpg
416/1667 correctness_ratio: 4/15 true_positive_ratio: 4/5 total_correct_ratio: 1059/1668 = 63.489208633% 2_Demonstration_Protesters_2_46.jpg
417/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1059/1670 = 63.413173653% 2_Demonstration_Demonstrators_2_712.jpg
418/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1060/1671 = 63.435068821% 2_Demonstration_Demonstrators_2_700.jpg
419/1667 correctness_ratio: 1/3 true_positive_ratio: 1/1 total_correct_ratio: 1061/1674 = 63.381123059% 2_Demonstration_Demonstrators_2_486.jpg
420/1667 correctness_ratio: 1/3 true_positive_ratio: 1/1 total_correct_ratio: 1062/1677 = 63.327370304% 2_Demonstration_Protesters_2_260.jpg
421/1667 correctness_ratio: 4/6 true_positive_ratio: 4/4 total_correct_ratio: 1066/1683 = 63.339275104% 2_Demonstration_Political_Rally_2_641.jpg
422/1667 correctness_ratio: 2/5 true_positive_ratio: 2/2 total_correct_ratio: 1068/1688 = 63.270142180% 2_Demonstration_Protesters_2_486.jpg
423/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1068/1689 = 63.232682060% 2_Demonstration_Demonstration_Or_Protest_2_795.jpg
424/1667 correctness_ratio: 1/1 true_positive_ratio: 1/2 total_correct_ratio: 1069/1690 = 63.254437870% 2_Demonstration_Political_Rally_2_107.jpg
425/1667 correctness_ratio: 8/18 true_positive_ratio: 8/9 total_correct_ratio: 1077/1708 = 63.056206089% 2_Demonstration_Political_Rally_2_83.jpg
426/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1077/1709 = 63.019309538% 2_Demonstration_Protesters_2_884.jpg
427/1667 correctness_ratio: 9/13 true_positive_ratio: 9/11 total_correct_ratio: 1086/1722 = 63.066202091% 2_Demonstration_Demonstration_Or_Protest_2_173.jpg
428/1667 correctness_ratio: 4/7 true_positive_ratio: 4/4 total_correct_ratio: 1090/1729 = 63.042220937% 2_Demonstration_Demonstrators_2_329.jpg
429/1667 correctness_ratio: 0/4 true_positive_ratio: 0/0 total_correct_ratio: 1090/1733 = 62.896710906% 2_Demonstration_Demonstrators_2_567.jpg
430/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1091/1734 = 62.918108420% 2_Demonstration_Political_Rally_2_741.jpg
431/1667 correctness_ratio: 14/19 true_positive_ratio: 14/15 total_correct_ratio: 1105/1753 = 63.034797490% 2_Demonstration_Protesters_2_618.jpg
432/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1105/1755 = 62.962962963% 2_Demonstration_Protesters_2_351.jpg
433/1667 correctness_ratio: 1/6 true_positive_ratio: 1/1 total_correct_ratio: 1106/1761 = 62.805224304% 2_Demonstration_Protesters_2_370.jpg
434/1667 correctness_ratio: 1/8 true_positive_ratio: 1/1 total_correct_ratio: 1107/1769 = 62.577727530% 2_Demonstration_Demonstration_Or_Protest_2_617.jpg
435/1667 correctness_ratio: 0/1 true_positive_ratio: 0/2 total_correct_ratio: 1107/1770 = 62.542372881% 2_Demonstration_Demonstration_Or_Protest_2_615.jpg
436/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1107/1771 = 62.507058159% 2_Demonstration_Demonstrators_2_499.jpg
437/1667 correctness_ratio: 2/4 true_positive_ratio: 2/5 total_correct_ratio: 1109/1775 = 62.478873239% 2_Demonstration_Protesters_2_57.jpg
438/1667 correctness_ratio: 6/7 true_positive_ratio: 6/6 total_correct_ratio: 1115/1782 = 62.570145903% 2_Demonstration_Political_Rally_2_763.jpg
439/1667 correctness_ratio: 2/2 true_positive_ratio: 2/2 total_correct_ratio: 1117/1784 = 62.612107623% 2_Demonstration_Demonstration_Or_Protest_2_438.jpg
440/1667 correctness_ratio: 3/6 true_positive_ratio: 3/4 total_correct_ratio: 1120/1790 = 62.569832402% 2_Demonstration_Demonstrators_2_781.jpg
441/1667 correctness_ratio: 2/10 true_positive_ratio: 2/3 total_correct_ratio: 1122/1800 = 62.333333333% 2_Demonstration_Demonstrators_2_28.jpg
442/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1122/1802 = 62.264150943% 2_Demonstration_Political_Rally_2_5.jpg
443/1667 correctness_ratio: 0/1 true_positive_ratio: 0/2 total_correct_ratio: 1122/1803 = 62.229617304% 2_Demonstration_Protesters_2_912.jpg
444/1667 correctness_ratio: 3/7 true_positive_ratio: 3/3 total_correct_ratio: 1125/1810 = 62.154696133% 2_Demonstration_Protesters_2_56.jpg
445/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1125/1811 = 62.120375483% 2_Demonstration_Protesters_2_901.jpg
446/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1125/1812 = 62.086092715% 2_Demonstration_Demonstrators_2_713.jpg
447/1667 correctness_ratio: 0/1 true_positive_ratio: 0/9 total_correct_ratio: 1125/1813 = 62.051847766% 2_Demonstration_Protesters_2_12.jpg
448/1667 correctness_ratio: 2/3 true_positive_ratio: 2/2 total_correct_ratio: 1127/1816 = 62.059471366% 2_Demonstration_Demonstration_Or_Protest_2_176.jpg
449/1667 correctness_ratio: 3/4 true_positive_ratio: 3/3 total_correct_ratio: 1130/1820 = 62.087912088% 2_Demonstration_Protesters_2_213.jpg
450/1667 correctness_ratio: 5/9 true_positive_ratio: 5/8 total_correct_ratio: 1135/1829 = 62.055768179% 2_Demonstration_Demonstration_Or_Protest_2_471.jpg
451/1667 correctness_ratio: 3/5 true_positive_ratio: 3/3 total_correct_ratio: 1138/1834 = 62.050163577% 2_Demonstration_Protesters_2_826.jpg
452/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1139/1836 = 62.037037037% 2_Demonstration_Political_Rally_2_365.jpg
453/1667 correctness_ratio: 1/3 true_positive_ratio: 1/2 total_correct_ratio: 1140/1839 = 61.990212072% 2_Demonstration_Protesters_2_369.jpg
454/1667 correctness_ratio: 1/3 true_positive_ratio: 1/1 total_correct_ratio: 1141/1842 = 61.943539631% 2_Demonstration_Demonstrators_2_195.jpg
455/1667 correctness_ratio: 1/3 true_positive_ratio: 1/1 total_correct_ratio: 1142/1845 = 61.897018970% 2_Demonstration_Political_Rally_2_22.jpg
456/1667 correctness_ratio: 6/10 true_positive_ratio: 6/7 total_correct_ratio: 1148/1855 = 61.886792453% 2_Demonstration_Demonstrators_2_425.jpg
457/1667 correctness_ratio: 1/3 true_positive_ratio: 1/2 total_correct_ratio: 1149/1858 = 61.840688913% 2_Demonstration_Protesters_2_345.jpg
458/1667 correctness_ratio: 2/4 true_positive_ratio: 2/4 total_correct_ratio: 1151/1862 = 61.815252417% 2_Demonstration_Demonstration_Or_Protest_2_117.jpg
459/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1151/1864 = 61.748927039% 2_Demonstration_Protesters_2_817.jpg
460/1667 correctness_ratio: 0/2 true_positive_ratio: 0/1 total_correct_ratio: 1151/1866 = 61.682743837% 2_Demonstration_Political_Rally_2_867.jpg
461/1667 correctness_ratio: 7/8 true_positive_ratio: 7/9 total_correct_ratio: 1158/1874 = 61.792956243% 2_Demonstration_Political_Rally_2_791.jpg
462/1667 correctness_ratio: 1/5 true_positive_ratio: 1/1 total_correct_ratio: 1159/1879 = 61.681745609% 2_Demonstration_Demonstration_Or_Protest_2_419.jpg
463/1667 correctness_ratio: 2/6 true_positive_ratio: 2/2 total_correct_ratio: 1161/1885 = 61.591511936% 2_Demonstration_Demonstrators_2_290.jpg
464/1667 correctness_ratio: 2/3 true_positive_ratio: 2/2 total_correct_ratio: 1163/1888 = 61.599576271% 2_Demonstration_Demonstration_Or_Protest_2_306.jpg
465/1667 correctness_ratio: 0/3 true_positive_ratio: 0/1 total_correct_ratio: 1163/1891 = 61.501850873% 2_Demonstration_Protesters_2_204.jpg
466/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1163/1892 = 61.469344609% 2_Demonstration_Demonstration_Or_Protest_2_924.jpg
467/1667 correctness_ratio: 13/19 true_positive_ratio: 13/13 total_correct_ratio: 1176/1911 = 61.538461538% 2_Demonstration_Demonstration_Or_Protest_2_816.jpg
468/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1176/1912 = 61.506276151% 2_Demonstration_Political_Rally_2_800.jpg
469/1667 correctness_ratio: 1/2 true_positive_ratio: 1/3 total_correct_ratio: 1177/1914 = 61.494252874% 2_Demonstration_Demonstration_Or_Protest_2_162.jpg
470/1667 correctness_ratio: 7/9 true_positive_ratio: 7/8 total_correct_ratio: 1184/1923 = 61.570462819% 2_Demonstration_Demonstrators_2_517.jpg
471/1667 correctness_ratio: 2/5 true_positive_ratio: 2/2 total_correct_ratio: 1186/1928 = 61.514522822% 2_Demonstration_Political_Rally_2_451.jpg
472/1667 correctness_ratio: 3/4 true_positive_ratio: 3/3 total_correct_ratio: 1189/1932 = 61.542443064% 2_Demonstration_Political_Rally_2_224.jpg
473/1667 correctness_ratio: 2/3 true_positive_ratio: 2/2 total_correct_ratio: 1191/1935 = 61.550387597% 2_Demonstration_Demonstration_Or_Protest_2_364.jpg
474/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1192/1937 = 61.538461538% 2_Demonstration_Demonstration_Or_Protest_2_771.jpg
475/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1193/1938 = 61.558307534% 2_Demonstration_Protesters_2_796.jpg
476/1667 correctness_ratio: 2/3 true_positive_ratio: 2/2 total_correct_ratio: 1195/1941 = 61.566202988% 2_Demonstration_Protesters_2_1033.jpg
477/1667 correctness_ratio: 3/7 true_positive_ratio: 3/3 total_correct_ratio: 1198/1948 = 61.498973306% 2_Demonstration_Demonstration_Or_Protest_2_159.jpg
478/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1198/1949 = 61.467419189% 2_Demonstration_Demonstration_Or_Protest_2_914.jpg
479/1667 correctness_ratio: 5/7 true_positive_ratio: 5/6 total_correct_ratio: 1203/1956 = 61.503067485% 2_Demonstration_Protesters_2_156.jpg
480/1667 correctness_ratio: 1/4 true_positive_ratio: 1/2 total_correct_ratio: 1204/1960 = 61.428571429% 2_Demonstration_Protesters_2_646.jpg
481/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1204/1961 = 61.397246303% 2_Demonstration_Protesters_2_92.jpg
482/1667 correctness_ratio: 9/16 true_positive_ratio: 9/12 total_correct_ratio: 1213/1977 = 61.355589277% 2_Demonstration_Political_Rally_2_329.jpg
483/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1213/1979 = 61.293582617% 2_Demonstration_Protesters_2_508.jpg
484/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1213/1980 = 61.262626263% 2_Demonstration_Protesters_2_881.jpg
485/1667 correctness_ratio: 5/14 true_positive_ratio: 5/5 total_correct_ratio: 1218/1994 = 61.083249749% 2_Demonstration_Demonstration_Or_Protest_2_606.jpg
486/1667 correctness_ratio: 4/4 true_positive_ratio: 4/5 total_correct_ratio: 1222/1998 = 61.161161161% 2_Demonstration_Political_Rally_2_700.jpg
487/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1222/2000 = 61.100000000% 2_Demonstration_Demonstration_Or_Protest_2_242.jpg
488/1667 correctness_ratio: 3/3 true_positive_ratio: 3/4 total_correct_ratio: 1225/2003 = 61.158262606% 2_Demonstration_Protesters_2_65.jpg
489/1667 correctness_ratio: 2/8 true_positive_ratio: 2/2 total_correct_ratio: 1227/2011 = 61.014420686% 2_Demonstration_Protesters_2_822.jpg
490/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1227/2012 = 60.984095427% 2_Demonstration_Political_Rally_2_842.jpg
491/1667 correctness_ratio: 2/8 true_positive_ratio: 2/2 total_correct_ratio: 1229/2020 = 60.841584158% 2_Demonstration_Demonstration_Or_Protest_2_430.jpg
492/1667 correctness_ratio: 3/4 true_positive_ratio: 3/3 total_correct_ratio: 1232/2024 = 60.869565217% 2_Demonstration_Protesters_2_268.jpg
493/1667 correctness_ratio: 1/2 true_positive_ratio: 1/2 total_correct_ratio: 1233/2026 = 60.858835143% 2_Demonstration_Protesters_2_179.jpg
494/1667 correctness_ratio: 4/16 true_positive_ratio: 4/4 total_correct_ratio: 1237/2042 = 60.577864838% 2_Demonstration_Protesters_2_293.jpg
495/1667 correctness_ratio: 0/6 true_positive_ratio: 0/0 total_correct_ratio: 1237/2048 = 60.400390625% 2_Demonstration_Demonstration_Or_Protest_2_420.jpg
496/1667 correctness_ratio: 1/3 true_positive_ratio: 1/3 total_correct_ratio: 1238/2051 = 60.360799610% 2_Demonstration_Protesters_2_258.jpg
497/1667 correctness_ratio: 8/31 true_positive_ratio: 8/9 total_correct_ratio: 1246/2082 = 59.846301633% 2_Demonstration_Demonstrators_2_378.jpg
498/1667 correctness_ratio: 1/5 true_positive_ratio: 1/1 total_correct_ratio: 1247/2087 = 59.750838524% 2_Demonstration_Demonstration_Or_Protest_2_512.jpg
499/1667 correctness_ratio: 1/1 true_positive_ratio: 1/2 total_correct_ratio: 1248/2088 = 59.770114943% 2_Demonstration_Demonstration_Or_Protest_2_402.jpg
500/1667 correctness_ratio: 1/2 true_positive_ratio: 1/2 total_correct_ratio: 1249/2090 = 59.760765550% 2_Demonstration_Protesters_2_779.jpg
501/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1249/2091 = 59.732185557% 2_Demonstration_Demonstration_Or_Protest_2_644.jpg
502/1667 correctness_ratio: 1/12 true_positive_ratio: 1/1 total_correct_ratio: 1250/2103 = 59.438896814% 2_Demonstration_Protesters_2_221.jpg
503/1667 correctness_ratio: 2/4 true_positive_ratio: 2/2 total_correct_ratio: 1252/2107 = 59.420977693% 2_Demonstration_Protesters_2_476.jpg
504/1667 correctness_ratio: 8/21 true_positive_ratio: 8/8 total_correct_ratio: 1260/2128 = 59.210526316% 2_Demonstration_Demonstration_Or_Protest_2_1.jpg
505/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1261/2129 = 59.229685298% 2_Demonstration_Demonstrators_2_309.jpg
506/1667 correctness_ratio: 0/3 true_positive_ratio: 0/1 total_correct_ratio: 1261/2132 = 59.146341463% 2_Demonstration_Demonstration_Or_Protest_2_453.jpg
507/1667 correctness_ratio: 2/5 true_positive_ratio: 2/2 total_correct_ratio: 1263/2137 = 59.101544221% 2_Demonstration_Demonstrators_2_470.jpg
508/1667 correctness_ratio: 2/4 true_positive_ratio: 2/3 total_correct_ratio: 1265/2141 = 59.084539935% 2_Demonstration_Demonstration_Or_Protest_2_54.jpg
509/1667 correctness_ratio: 4/5 true_positive_ratio: 4/5 total_correct_ratio: 1269/2146 = 59.133271202% 2_Demonstration_Protesters_2_460.jpg
510/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1270/2147 = 59.152305543% 2_Demonstration_Demonstration_Or_Protest_2_158.jpg
511/1667 correctness_ratio: 1/5 true_positive_ratio: 1/1 total_correct_ratio: 1271/2152 = 59.061338290% 2_Demonstration_Protesters_2_178.jpg
512/1667 correctness_ratio: 2/4 true_positive_ratio: 2/5 total_correct_ratio: 1273/2156 = 59.044526902% 2_Demonstration_Political_Rally_2_137.jpg
513/1667 correctness_ratio: 1/3 true_positive_ratio: 1/2 total_correct_ratio: 1274/2159 = 59.008800371% 2_Demonstration_Demonstration_Or_Protest_2_367.jpg
514/1667 correctness_ratio: 2/5 true_positive_ratio: 2/2 total_correct_ratio: 1276/2164 = 58.964879852% 2_Demonstration_Demonstrators_2_547.jpg
515/1667 correctness_ratio: 1/6 true_positive_ratio: 1/2 total_correct_ratio: 1277/2170 = 58.847926267% 2_Demonstration_Demonstrators_2_41.jpg
516/1667 correctness_ratio: 2/2 true_positive_ratio: 2/2 total_correct_ratio: 1279/2172 = 58.885819521% 2_Demonstration_Demonstration_Or_Protest_2_282.jpg
517/1667 correctness_ratio: 2/5 true_positive_ratio: 2/2 total_correct_ratio: 1281/2177 = 58.842443730% 2_Demonstration_Political_Rally_2_659.jpg
518/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1282/2178 = 58.861340680% 2_Demonstration_Political_Rally_2_90.jpg
519/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1282/2179 = 58.834327673% 2_Demonstration_Political_Rally_2_690.jpg
520/1667 correctness_ratio: 0/4 true_positive_ratio: 0/0 total_correct_ratio: 1282/2183 = 58.726523133% 2_Demonstration_Demonstration_Or_Protest_2_604.jpg
521/1667 correctness_ratio: 0/4 true_positive_ratio: 0/0 total_correct_ratio: 1282/2187 = 58.619112940% 2_Demonstration_Protesters_2_559.jpg
522/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1282/2189 = 58.565555048% 2_Demonstration_Demonstration_Or_Protest_2_494.jpg
523/1667 correctness_ratio: 8/11 true_positive_ratio: 8/9 total_correct_ratio: 1290/2200 = 58.636363636% 2_Demonstration_Demonstration_Or_Protest_2_441.jpg
524/1667 correctness_ratio: 2/5 true_positive_ratio: 2/2 total_correct_ratio: 1292/2205 = 58.594104308% 2_Demonstration_Demonstrators_2_488.jpg
525/1667 correctness_ratio: 2/2 true_positive_ratio: 2/3 total_correct_ratio: 1294/2207 = 58.631626643% 2_Demonstration_Protesters_2_800.jpg
526/1667 correctness_ratio: 0/5 true_positive_ratio: 0/0 total_correct_ratio: 1294/2212 = 58.499095841% 2_Demonstration_Demonstration_Or_Protest_2_600.jpg
527/1667 correctness_ratio: 1/4 true_positive_ratio: 1/1 total_correct_ratio: 1295/2216 = 58.438628159% 2_Demonstration_Political_Rally_2_319.jpg
528/1667 correctness_ratio: 6/9 true_positive_ratio: 6/6 total_correct_ratio: 1301/2225 = 58.471910112% 2_Demonstration_Political_Rally_2_410.jpg
529/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1301/2227 = 58.419398294% 2_Demonstration_Demonstrators_2_244.jpg
530/1667 correctness_ratio: 4/4 true_positive_ratio: 4/4 total_correct_ratio: 1305/2231 = 58.493948902% 2_Demonstration_Demonstrators_2_170.jpg
531/1667 correctness_ratio: 1/7 true_positive_ratio: 1/1 total_correct_ratio: 1306/2238 = 58.355674710% 2_Demonstration_Demonstrators_2_518.jpg
532/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1307/2240 = 58.348214286% 2_Demonstration_Political_Rally_2_940.jpg
533/1667 correctness_ratio: 1/11 true_positive_ratio: 1/1 total_correct_ratio: 1308/2251 = 58.107507774% 2_Demonstration_Political_Rally_2_695.jpg
534/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1309/2252 = 58.126110124% 2_Demonstration_Protesters_2_91.jpg
535/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1310/2254 = 58.118899734% 2_Demonstration_Demonstration_Or_Protest_2_895.jpg
536/1667 correctness_ratio: 4/6 true_positive_ratio: 4/5 total_correct_ratio: 1314/2260 = 58.141592920% 2_Demonstration_Political_Rally_2_406.jpg
537/1667 correctness_ratio: 3/4 true_positive_ratio: 3/3 total_correct_ratio: 1317/2264 = 58.171378092% 2_Demonstration_Protesters_2_519.jpg
538/1667 correctness_ratio: 0/1 true_positive_ratio: 0/0 total_correct_ratio: 1317/2265 = 58.145695364% 2_Demonstration_Political_Rally_2_171.jpg
539/1667 correctness_ratio: 3/4 true_positive_ratio: 3/3 total_correct_ratio: 1320/2269 = 58.175407669% 2_Demonstration_Demonstration_Or_Protest_2_114.jpg
540/1667 correctness_ratio: 2/2 true_positive_ratio: 2/2 total_correct_ratio: 1322/2271 = 58.212241303% 2_Demonstration_Political_Rally_2_726.jpg
541/1667 correctness_ratio: 3/4 true_positive_ratio: 3/3 total_correct_ratio: 1325/2275 = 58.241758242% 2_Demonstration_Protesters_2_456.jpg
542/1667 correctness_ratio: 1/3 true_positive_ratio: 1/1 total_correct_ratio: 1326/2278 = 58.208955224% 2_Demonstration_Demonstrators_2_162.jpg
543/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1326/2280 = 58.157894737% 2_Demonstration_Demonstration_Or_Protest_2_395.jpg
544/1667 correctness_ratio: 4/5 true_positive_ratio: 4/4 total_correct_ratio: 1330/2285 = 58.205689278% 2_Demonstration_Demonstrators_2_231.jpg
545/1667 correctness_ratio: 1/2 true_positive_ratio: 1/1 total_correct_ratio: 1331/2287 = 58.198513336% 2_Demonstration_Protesters_2_542.jpg
546/1667 correctness_ratio: 4/6 true_positive_ratio: 4/8 total_correct_ratio: 1335/2293 = 58.220671609% 2_Demonstration_Protesters_2_563.jpg
547/1667 correctness_ratio: 3/10 true_positive_ratio: 3/3 total_correct_ratio: 1338/2303 = 58.098132870% 2_Demonstration_Demonstration_Or_Protest_2_200.jpg
548/1667 correctness_ratio: 4/8 true_positive_ratio: 4/4 total_correct_ratio: 1342/2311 = 58.070099524% 2_Demonstration_Protesters_2_148.jpg
549/1667 correctness_ratio: 0/2 true_positive_ratio: 0/0 total_correct_ratio: 1342/2313 = 58.019887592% 2_Demonstration_Demonstrators_2_595.jpg
550/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1343/2314 = 58.038029386% 2_Demonstration_Political_Rally_2_884.jpg
551/1667 correctness_ratio: 0/3 true_positive_ratio: 0/0 total_correct_ratio: 1343/2317 = 57.962883038% 2_Demonstration_Political_Rally_2_339.jpg
552/1667 correctness_ratio: 3/5 true_positive_ratio: 3/3 total_correct_ratio: 1346/2322 = 57.967269595% 2_Demonstration_Demonstrators_2_456.jpg
553/1667 correctness_ratio: 2/3 true_positive_ratio: 2/4 total_correct_ratio: 1348/2325 = 57.978494624% 2_Demonstration_Political_Rally_2_491.jpg
554/1667 correctness_ratio: 2/6 true_positive_ratio: 2/2 total_correct_ratio: 1350/2331 = 57.915057915% 2_Demonstration_Demonstration_Or_Protest_2_496.jpg
555/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1351/2332 = 57.933104631% 2_Demonstration_Political_Rally_2_117.jpg
556/1667 correctness_ratio: 1/1 true_positive_ratio: 1/1 total_correct_ratio: 1352/2333 = 57.951135877% 2_Demonstration_Demonstrators_2_672.jpg
557/1667 correctness_ratio: 1/3 true_positive_ratio: 1/1 total_correct_ratio: 1353/2336 = 57.919520548% 2_Demonstration_Protesters_2_352.jpg
558/1667 correctness_ratio: 1/7 true_positive_ratio: 1/1 total_correct_ratio: 1354/2343 = 57.789159198% 2_Demonstration_Political_Rally_2_816.jpg
559/1667 correctness_ratio: 2/5 true_positive_ratio: 2/2 total_correct_ratio: 1356/2348 = 57.751277683% 2_Demonstration_Political_Rally_2_752.jpg
560/1667 correctness_ratio: 1/4 true_positive_ratio: 1/1 total_correct_ratio: 1357/2352 = 57.695578231% 2_Demonstration_Protesters_2_174.jpg
561/1667 correctness_ratio: 3/5 true_positive_ratio: 3/3 total_correct_ratio: 1360/2357 = 57.700466695% 2_Demonstration_Political_Rally_2_891.jpg
562/1667 correctness_ratio: 3/5 true_positive_ratio: 3/4 total_correct_ratio: 1363/2362 = 57.705334462% 2_Demonstration_Demonstration_Or_Protest_2_360.jpg
563/1667 correctness_ratio: 6/9 true_positive_ratio: 6/8 total_correct_ratio: 1369/2371 = 57.739350485% 2_Demonstration_Political_Rally_2_57.jpg
564/1667 correctness_ratio: 2/2 true_positive_ratio: 2/2 total_correct_ratio: 1371/2373 = 57.774968394% 2_Demonstration_Demonstrators_2_330.jpg
565/1667 correctness_ratio: 1/4 true_positive_ratio: 1/1 total_correct_ratio: 1372/2377 = 57.719814893% 2_Demonstration_Demonstration_Or_Protest_2_76.jpg
